id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,backyard,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,renovated,zipcode,sqft_living15,sqft_lot15,age,appliance_age,crime
842,465000,4,1.75,1810,21650,2,0,0,4,7,1810,0,1961,0,0,98077,2700,29680,54,9.4,115
843,870000,4,2.75,3410,23000,2,0,2,4,10,3410,0,1982,0,0,98006,2490,15512,33,4.6,36
844,505000,2,2.25,1060,1209,2,0,0,3,8,940,120,2006,0,0,98102,1300,1169,9,8.3,147
845,771000,3,2.25,1780,6120,1.5,0,0,4,9,1390,390,1927,0,0,98122,1960,5568,88,4.4,97
846,925000,4,2.25,2260,41984,1,0,2,4,9,2260,0,1967,0,0,98033,2650,37318,48,2.2,37
847,318500,4,2,1780,7350,1,0,0,5,7,900,880,1974,0,0,98058,1480,7350,41,15.7,194
848,229500,3,1,1230,6000,1,0,0,4,7,1230,0,1967,0,0,98002,1240,6000,48,14.6,283
849,1350000,5,3.5,4800,14984,2,1,1,3,11,3480,1320,1998,0,0,98006,4050,19009,17,0.9,7
850,989000,5,3.5,3280,4000,2,1,1,3,9,2440,840,2003,0,0,98117,1980,4000,12,3.8,70
851,335000,2,1.5,1170,5248,1,0,0,5,6,1170,0,1941,0,0,98126,1170,5120,74,15.7,180
852,280000,2,1,1150,12861,1,0,0,3,6,1150,0,1959,0,0,98058,1170,7574,56,22.2,153
853,379500,4,2.5,2560,5102,2,0,0,3,8,2560,0,2013,0,0,98092,2586,5059,2,9.7,155
854,625000,3,2.5,2360,12164,2,0,0,3,10,2360,0,1987,0,0,98029,2400,11260,28,3.5,60
855,263500,4,1.75,2210,6375,1,0,0,3,8,1640,570,1977,0,0,98003,2070,7210,38,13.5,222
856,312500,4,2.5,2160,8755,2,0,0,3,7,2160,0,1993,0,0,98030,1990,7971,22,11.1,114
857,710000,4,2.5,2630,8580,1,0,0,4,9,1700,930,1977,0,0,98005,2430,10240,38,5.3,94
858,499000,3,2.5,1690,4851,2,0,0,3,7,1690,0,2004,0,0,98053,2330,4851,11,15.2,101
859,270000,4,2.25,1900,8600,1,0,0,4,8,1900,0,1975,0,0,98023,2120,8000,40,18,239
860,525000,3,1.75,1970,8000,1,0,0,4,8,1970,0,1968,0,0,98052,1910,8000,47,15,149
861,785000,4,3,3370,100681,1,0,0,5,8,1920,1450,1977,0,0,98058,2440,43705,38,5.1,98
862,249500,3,1,1180,7200,1,0,0,4,7,1180,0,1968,0,0,98058,1180,7200,47,17.1,221
863,462000,4,2.5,2060,6958,1,0,0,3,7,1220,840,1974,0,0,98034,1760,7350,41,9.5,134
864,422120,3,2.5,1630,4534,2,0,0,3,8,1630,0,1987,0,0,98034,1380,4779,28,14.4,105
865,275053,2,1,1060,6504,1,0,0,3,6,1060,0,1950,0,0,98155,1100,7200,65,14.6,178
866,525000,4,2.75,2910,6308,1,0,0,3,8,1640,1270,1985,0,0,98011,1970,7127,30,10.6,160
867,368000,2,1.5,1660,4680,1,0,0,5,6,830,830,1908,0,0,98146,1930,5400,107,9.8,126
868,422000,2,1,750,4000,1,0,0,4,6,750,0,1926,0,0,98118,1120,5038,89,11.8,130
869,1100000,4,3,2880,5500,2,1,1,4,9,1920,960,1926,0,1,98102,2110,5500,89,0.4,49
870,430000,3,2,1910,5040,1.5,0,0,3,8,1910,0,1971,0,0,98074,1980,4275,44,15.6,126
871,225000,3,1.5,1370,9000,1,0,0,3,7,1370,0,1962,0,0,98168,1400,9075,53,14.1,293
872,369990,4,2.5,1960,7133,2,0,0,3,7,1960,0,2002,0,0,98056,1960,6705,13,8.1,136
873,319000,3,1.5,1480,1722,3,0,0,3,7,1480,0,2007,0,0,98125,1480,5764,8,12.3,184
874,725000,3,2,2110,5800,1.5,0,0,4,7,1990,120,1927,0,0,98103,1620,4300,88,8.4,115
875,398000,4,1,1420,6458,1,0,0,4,7,1420,0,1953,0,0,98117,1670,6350,62,16.4,111
876,355000,5,2.5,3220,5806,2,0,0,3,8,3220,0,2002,0,0,98042,2760,5813,13,10.4,166
877,290000,3,1.75,1390,13200,2,0,0,3,7,1390,0,1979,0,0,98045,1430,10725,36,11.4,116
878,325000,2,1,1050,4800,1,0,0,4,7,1050,0,1969,0,0,98146,1230,4800,46,11.7,235
879,324950,2,1.5,1643,14616,1,0,1,4,7,1643,0,1954,0,0,98198,2270,9940,61,12.2,249
880,840000,3,3,3570,6250,2,1,1,3,10,2710,860,1985,0,0,98116,2550,7596,30,6.7,56
881,259000,3,2,1870,5909,1,0,0,3,7,1270,600,1986,0,0,98030,1870,7887,29,18.7,190
882,637850,5,3.25,3340,4900,2,0,1,3,9,2500,840,2014,0,0,98065,3220,5200,1,7.1,107
883,707000,2,2.5,2130,5001,1,0,0,5,8,1330,800,1972,0,0,98199,1750,6000,43,8.8,69
884,250000,4,2.5,1800,8100,2,0,0,3,7,1800,0,1998,0,0,98038,1590,8100,17,15.3,198
885,345000,3,2.5,1380,1547,3,0,0,3,8,1380,0,2000,0,0,98103,1380,1465,15,10.6,194
886,265000,3,1,960,9748,1,0,0,3,5,960,0,1922,0,0,98065,1600,9958,93,9.1,186
887,255000,3,2.25,1320,963,2,0,0,3,7,1040,280,2007,0,0,98106,1300,1285,8,11.2,145
888,445000,4,1.75,2100,4400,1.5,0,0,5,7,1720,380,1924,0,0,98118,1850,4400,91,11.4,113
889,366000,4,2.75,2170,9743,2,0,0,3,7,2170,0,1995,0,0,98038,1670,7734,20,19.9,221
890,255000,4,2.5,2070,7800,2,0,0,3,8,2070,0,1989,0,0,98003,1950,7815,26,23,225
891,440000,3,2.25,1760,10835,1,0,0,4,8,1290,470,1976,0,0,98027,2050,10488,39,13.4,191
892,170000,3,1,790,6750,1,0,0,2,6,790,0,1944,0,0,98178,960,6298,71,28.8,193
893,544000,4,2.5,2030,3974,2,0,0,3,8,2030,0,1994,0,0,98029,1780,3953,21,10,120
894,78000,2,1,780,16344,1,0,0,1,5,780,0,1942,0,0,98168,1700,10387,73,37.4,344
895,470000,3,2.5,2070,8581,2,0,0,3,8,2070,0,1994,0,0,98059,2440,7849,21,9.9,188
896,250000,2,2,1130,5500,1,0,0,4,6,1130,0,1941,0,0,98030,1320,6600,74,11.9,226
897,325000,3,2.5,1580,4698,2,0,0,3,7,1580,0,1998,0,0,98038,2070,4698,17,11.9,121
898,290000,3,1,910,7620,1,0,1,3,7,910,0,1971,0,0,98106,1660,7620,44,12.7,261
899,645000,2,1.5,1995,115670,1.5,0,1,4,8,1995,0,1991,0,0,98070,2142,29375,24,4.3,76
900,286000,4,1.5,1600,5750,2,0,0,4,6,1600,0,1902,0,0,98118,1690,5750,113,19.6,131
901,650500,3,1.75,1740,4400,1.5,0,0,3,8,1740,0,1903,0,0,98122,1740,4400,112,9.6,104
902,456000,3,1.5,1440,28516,1,0,0,4,7,1440,0,1975,0,0,98075,2080,27049,40,19.1,181
903,685000,4,2.5,2170,8680,1,0,0,3,7,1220,950,1959,0,0,98004,2010,8680,56,4.8,81
904,251000,3,1,840,4495,1,0,0,3,6,840,0,1921,0,0,98146,1260,7434,94,22.5,165
905,165000,3,1,970,6600,1,0,0,3,7,970,0,1965,0,0,98168,1200,6600,50,18.2,295
906,720000,3,2.5,3150,151588,2,0,0,3,9,3150,0,2007,0,0,98024,2410,208652,8,4.4,80
907,262000,4,2.5,2070,8685,2,0,0,3,7,2070,0,2006,0,0,98188,2170,9715,9,14.6,136
908,495000,3,2.25,1280,1517,2,0,0,3,8,1080,200,2008,0,0,98107,1280,1681,7,14,116
909,652600,4,2.5,2220,5900,2,0,0,3,8,2220,0,2014,0,0,98117,1620,5900,1,7.8,160
910,335000,3,2.5,2440,7632,2,0,0,3,8,2440,0,1998,0,0,98003,2510,7903,17,13.4,204
911,431000,3,2.5,2440,71002,1,0,0,4,9,2440,0,1996,0,0,98022,3170,84000,19,14.4,84
912,432000,3,1.75,2410,51763,1,0,0,4,8,1410,1000,1981,0,0,98077,2410,49207,34,10.6,123
913,285000,4,2.5,2360,7350,1,0,0,4,7,1440,920,1965,0,0,98001,1450,7305,50,9,184
914,445950,3,1.75,1300,7800,1,0,0,5,7,1300,0,1968,0,0,98034,1520,7344,47,15.8,132
915,415000,3,1.5,1090,8400,1,0,0,4,7,1090,0,1966,0,0,98008,1320,8400,49,10.1,142
916,438000,3,1.75,1780,9660,1,0,0,3,7,1780,0,1962,0,0,98034,1200,9660,53,14.7,163
917,451000,4,1.5,1620,5444,1.5,0,0,3,8,1620,0,1955,0,0,98125,1620,6912,60,8.3,95
918,835000,3,2,1570,4625,1.5,0,2,5,8,1570,0,1927,0,0,98117,1760,4625,88,5.5,71
919,900000,3,2.5,1920,7200,2,1,1,3,10,1780,140,1997,0,0,98116,2080,5000,18,2,36
920,350000,3,2.25,1190,1022,3,0,0,3,8,1190,0,1998,0,0,98103,1210,1171,17,21.6,185
921,104950,2,1,1170,8254,1,0,0,2,6,1170,0,1949,0,0,98146,1820,8922,66,21.3,212
922,275000,3,1,1190,27215,1,0,0,5,7,1190,0,1943,1989,1,98059,1450,56628,72,10.7,160
923,390000,4,1.75,2020,9750,1,0,0,3,7,1100,920,1975,0,0,98074,1670,9600,40,6.4,139
924,385000,3,3.5,1370,1540,2,0,0,3,8,1100,270,2006,0,0,98116,1370,915,9,12.7,112
925,230000,3,1.75,1340,8250,1,0,0,3,7,1100,240,1985,0,0,98042,1540,7860,30,17.4,262
926,730000,4,2.75,3660,150282,2,0,0,3,10,3660,0,1990,0,0,98053,3090,53578,25,4.2,92
927,555000,2,1,1550,4600,1,0,0,4,7,1050,500,1941,0,0,98117,1550,4600,74,5.8,94
928,680000,3,2,1780,5720,1,0,0,5,7,980,800,1925,0,0,98103,1620,5050,90,5.1,74
929,325000,3,1,990,6750,1,0,0,4,6,990,0,1947,0,0,98133,1440,6860,68,18.4,131
930,910000,3,3.5,3020,4082,2,1,1,3,9,2080,940,1954,2004,1,98199,2060,5102,61,2.7,101
931,470450,2,1,1010,3400,1,0,0,3,7,1010,0,1921,0,0,98103,1800,3600,94,14.6,109
932,555000,3,2,2080,7020,1,0,0,4,7,1040,1040,1951,0,0,98115,1920,7000,64,14.2,90
933,582000,4,1.75,2120,4650,1,0,1,3,7,1190,930,1951,0,0,98117,2070,6487,64,4.9,88
934,477500,2,2,2090,6000,2,0,1,3,7,2090,0,1918,1985,1,98116,1600,5400,97,12.9,72
935,875000,3,2.5,1690,10592,1,1,1,3,8,1690,0,1973,2009,1,98040,2260,9945,42,1.6,37
936,345000,3,2.5,1990,20466,1.5,0,0,4,8,1410,580,1987,0,0,98010,1660,93393,28,13.5,172
937,540000,4,4.25,1960,3565,2,0,0,3,7,1960,0,1940,2003,1,98116,1920,5750,75,4.4,119
938,399950,4,1.5,1850,6125,1.5,0,0,3,6,1110,740,1945,0,0,98126,990,6125,70,13.9,166
939,520000,4,2.5,3290,11446,2,0,0,3,8,3290,0,1992,0,0,98028,2050,11933,23,5.3,82
940,740000,6,2.25,3140,10250,1,0,0,4,8,1570,1570,1959,0,0,98005,2320,10250,56,5.2,35
941,410000,6,2.75,2520,9324,1,0,0,4,7,1320,1200,1962,0,0,98155,1820,11000,53,11.3,209
942,897500,4,3,4370,217882,2,0,2,3,10,4370,0,1984,0,0,98053,2430,35096,31,2.9,125
943,305000,3,1.75,1650,9480,1,0,0,3,7,1220,430,1977,0,0,98034,1540,8400,38,15.9,163
944,433000,3,2.5,1270,1062,2,0,0,3,8,1060,210,2008,0,0,98105,1260,1112,7,17.9,159
945,552500,3,1,2020,4120,1.5,0,0,4,7,1520,500,1929,0,0,98118,1200,4635,86,15,67
946,331000,3,1.75,1080,1306,1,0,0,3,7,580,500,1954,2003,1,98199,1440,2225,61,16.6,154
947,247200,3,1,1590,11200,1,0,0,4,7,1590,0,1961,0,0,98092,1560,9750,54,17.3,187
948,900000,4,3.5,3860,6543,2,0,2,3,10,3860,0,2014,0,0,98075,3760,6888,1,2.8,81
949,550000,3,2.25,1540,1005,3,0,0,3,8,1540,0,2008,0,0,98103,1510,1501,7,10.8,95
950,434900,3,2,1520,11067,1,0,0,3,7,1140,380,1983,0,0,98074,1280,11371,32,14.9,178
951,339000,4,1.5,2390,7480,1.5,0,1,3,7,2390,0,1920,0,0,98178,2850,6867,95,14.6,132
952,595000,4,3.25,3730,4560,2,0,0,3,9,2760,970,2015,0,0,98103,1800,4560,0,11.5,163
953,620000,3,1.75,1458,858,2,0,0,3,8,950,508,2014,0,0,98144,1458,3000,1,8.2,111
954,416000,3,2,2220,94300,1,0,0,5,7,1640,580,1976,0,0,98010,2070,80100,39,15.4,135
955,425000,3,1.75,1610,144619,1,0,0,3,7,1610,0,1977,0,0,98024,2220,144619,38,15.9,168
956,615000,2,1,1540,6872,1,0,0,4,7,820,720,1946,0,0,98119,1420,5538,69,6.5,89
957,380000,2,2.5,1860,3504,2,0,0,3,7,1860,0,2000,0,0,98028,1860,4246,15,8.8,162
958,662000,3,1.75,2500,36947,1,0,0,3,9,2500,0,1984,0,0,98052,2590,28837,31,9.3,95
959,562100,3,2.25,2090,12112,2,0,0,3,8,2090,0,1983,0,0,98052,1760,12112,32,10,76
960,1039000,4,1,3410,5000,2,0,1,5,8,2190,1220,1910,0,0,98144,2550,5000,105,1.1,34
961,499000,3,2.5,1720,5940,1,0,0,4,8,1000,720,1977,0,0,98052,1720,6136,38,12,134
962,795000,3,2,2420,17859,1,0,1,5,9,1500,920,1979,0,1,98034,2955,17859,36,3.8,78
963,150000,3,1,1320,24684,1,0,0,3,7,1320,0,1979,0,0,98168,1120,21214,36,22.7,229
964,279000,4,2.5,2009,4800,2,0,0,3,8,2009,0,2012,0,0,98092,1798,4800,3,14.2,164
965,258000,3,2,1790,7879,1.5,0,0,3,7,1790,0,1998,0,0,98001,1790,7879,17,17.1,178
966,263000,3,1,1250,7560,1,0,0,3,6,1250,0,1959,0,0,98058,1270,7615,56,26.1,172
967,709000,4,1.75,2170,4600,1,0,0,3,7,1270,900,1950,0,0,98117,1750,4000,65,13.1,100
968,340000,3,2.25,2580,7434,1,0,0,3,7,1630,950,1963,0,0,98133,1920,7737,52,15.4,193
969,498000,4,2.5,2300,22445,2,0,0,4,8,2300,0,1992,0,0,98014,2640,21886,23,12.1,111
970,290000,3,2.5,1600,6848,2,0,0,3,7,1600,0,2000,0,0,98001,1700,7210,15,9.1,177
971,775000,4,2.5,3060,6826,2,0,0,3,9,3060,0,2004,0,0,98052,3110,6932,11,5.5,67
972,393000,3,2,1320,10720,2,0,0,3,8,1320,0,1981,0,0,98074,1910,13639,34,11.9,160
973,235000,4,1.5,1690,11054,1,0,0,4,5,1690,0,1930,0,0,98055,1690,9040,85,11.8,174
974,402500,3,1,1290,4000,1.5,0,0,3,7,1290,0,1926,0,0,98118,1160,5040,89,16.4,112
975,397500,3,1,1030,10480,1,0,0,4,7,1030,0,1954,0,0,98006,1480,12200,61,8.3,150
976,665900,4,2.25,2870,5453,2,0,1,4,8,2220,650,1926,0,0,98146,1660,4800,89,7.2,142
977,685650,3,1.75,1490,16200,1,0,0,5,8,1490,0,1958,0,0,98005,2070,16200,57,3.6,87
978,490000,4,1.75,1870,9500,1,0,0,4,7,1090,780,1962,0,0,98033,2010,10000,53,12,110
979,269950,3,1.5,1950,7560,1,0,1,4,7,1320,630,1975,0,0,98022,1950,8941,40,17.5,182
980,453500,4,1.75,2000,6032,1,0,1,3,7,1300,700,1959,0,0,98146,1930,6032,56,16.7,135
981,375000,3,1,1960,7955,1,0,0,4,7,1260,700,1963,0,0,98177,1850,8219,52,10.2,141
982,200000,4,2.75,2210,13235,2,0,0,3,8,1730,480,1988,0,0,98003,1750,7542,27,20.8,173
983,735000,4,3,2840,4120,1.5,0,0,4,8,2060,780,1931,0,0,98118,1840,5871,84,8.3,83
984,150000,2,1,870,5700,1,0,0,4,6,870,0,1957,0,0,98056,1020,5700,58,16.9,204
985,824000,4,2.25,2490,9864,1,0,1,4,8,1290,1200,1961,0,0,98004,2360,9864,54,7.3,60
986,402395,4,2.5,2669,5385,2,0,0,3,9,2669,0,2014,0,0,98092,2669,4645,1,15.7,97
987,525000,4,2,2260,7680,1,0,0,4,7,1130,1130,1947,0,0,98177,1800,7680,68,11.4,102
988,422500,3,1,1270,8920,1,0,0,5,7,1270,0,1969,0,0,98056,1590,8589,46,9.7,107
989,414950,4,1.75,2200,8545,1,0,0,4,7,1100,1100,1918,1982,1,98133,1940,9315,97,8.4,192
990,700000,4,2.25,2690,15000,2,0,0,3,9,1890,800,1978,0,0,98074,2670,15030,37,6.1,49
991,553000,2,1,900,5000,1,0,0,3,7,900,0,1944,0,0,98117,1280,5000,71,7.4,65
992,240000,3,1,1550,12670,1,0,0,4,7,1550,0,1962,0,0,98056,1550,8880,53,14.9,183
993,425000,3,1,1010,5864,1,0,0,3,7,1010,0,1915,0,0,98116,1290,5000,100,6.1,181
994,410000,3,2.5,1830,2839,2,0,0,3,8,1830,0,1999,0,0,98074,1830,3011,16,12.6,120
995,249950,3,1.5,1090,7698,1,0,0,5,7,1090,0,1966,0,0,98058,1540,7624,49,13.5,215
996,375000,2,1,940,5120,1,0,0,3,7,940,0,1909,0,0,98122,1300,5120,106,8.6,148
997,287000,4,2.25,2270,11997,1,0,1,4,7,1540,730,1959,0,0,98198,1920,9634,56,15.6,248
998,925000,4,2.5,2670,5100,2,1,1,3,8,1940,730,1929,2010,1,98117,1470,4080,86,7,87
999,480000,3,1.5,2100,67269,1,0,0,4,7,1220,880,1949,0,0,98028,1610,15999,66,5.8,78
1000,425000,3,2.5,1230,23522,1,0,0,4,7,1230,0,1978,0,0,98059,2340,23522,37,8.1,169
1001,800000,3,3,2060,3200,2,0,0,3,8,2060,0,1907,1984,1,98102,1760,2669,108,4.9,64
1002,470000,4,2.5,2520,9684,2,0,0,3,8,2520,0,1994,0,0,98045,2090,10133,21,12.6,123
1003,770000,3,2.5,2730,11380,2,0,0,3,10,2730,0,1995,0,0,98075,2800,10070,20,4.1,36
1004,265000,3,1.75,1630,5999,1.5,0,0,4,7,1630,0,1985,0,0,98198,1540,7500,30,12.3,140
1005,255000,3,2.25,1740,10378,1,0,0,5,7,1740,0,1977,0,0,98042,1420,10167,38,18.4,156
1006,280000,3,1,980,7480,1,0,0,3,6,830,150,1948,0,0,98106,1140,7480,67,14.4,192
1007,499000,4,2.25,2440,5000,2,0,0,3,7,2440,0,2007,0,0,98065,2440,5212,8,8.4,120
1008,345000,3,2.5,1620,5992,2,0,0,3,7,1620,0,2001,0,0,98019,1620,4644,14,10.8,192
1009,469900,3,2.5,2270,4399,2,0,0,3,7,2270,0,2007,0,0,98065,2060,4399,8,6,94
1010,215000,4,2.5,2130,4496,2,0,0,3,7,2130,0,2004,0,0,98001,3220,5400,11,15.6,225
1011,920000,3,2.75,2590,223027,2,0,2,3,9,2590,0,1983,0,0,98074,3410,212137,32,2,36
1012,290000,3,2.5,1190,8175,1,0,0,3,7,1190,0,1986,0,0,98055,2230,9520,29,14.2,118
1013,332500,3,2,1600,7995,1,0,0,3,7,1600,0,1950,1984,1,98118,2440,6900,65,8.8,144
1014,510000,5,3.25,3400,4499,2,0,0,3,8,2740,660,2005,0,0,98065,3400,6163,10,9.8,103
1015,335000,3,2.5,2588,5701,2,0,0,3,8,2588,0,2008,0,0,98042,2389,5702,7,15.4,224
1016,482000,3,1.75,2300,16474,1,0,0,3,7,1220,1080,1984,0,0,98072,1940,15601,31,8.9,117
1017,299500,3,1.75,1820,8813,2,0,0,3,7,1820,0,1994,0,0,98003,1780,7349,21,11.1,172
1018,262000,2,1,1500,4120,1.5,0,0,3,5,880,620,1928,0,0,98055,1300,4120,87,15.3,175
1019,270000,3,2.5,1720,8550,1,0,0,4,7,1720,0,1968,0,0,98002,1460,8550,47,12.1,152
1020,225000,3,1,1040,6535,1,0,0,3,6,1040,0,1947,0,0,98168,1100,6535,68,14.4,126
1021,220000,4,1.75,1660,11664,1,0,0,3,6,1010,650,1952,0,0,98168,1670,9975,63,16.9,225
1022,254000,3,2.5,1560,10608,2,0,0,3,7,1560,0,1994,0,0,98042,1360,10608,21,15.7,150
1023,435000,6,3.5,2400,8620,2,0,0,3,8,1640,760,1987,0,0,98034,1940,7350,28,8.4,144
1024,770000,5,2.5,3000,7912,1,0,0,3,9,1610,1390,2007,0,0,98033,2700,7205,8,11.6,51
1025,485000,4,2.25,1810,7068,2,0,0,5,7,1810,0,1976,0,0,98034,1460,7274,39,14.6,99
1026,230000,2,1,770,6450,1,0,0,4,6,770,0,1948,0,0,98106,780,6063,67,18,251
1027,814842,3,2.5,3190,6899,2,1,1,3,9,3190,0,2014,0,0,98034,3190,6899,1,6.8,97
1028,577450,3,3,1730,1755,3,0,0,3,8,1730,0,2014,0,0,98117,1830,1804,1,5.1,115
1029,698000,3,2.5,2580,4636,2,0,0,3,9,2580,0,2006,0,0,98074,2480,4500,9,3.6,50
1030,834538,3,2.5,2760,6187,2,1,0,3,10,2760,0,2014,0,0,98075,2760,6600,1,2,34
1031,150000,3,1,1250,7210,1,0,0,4,7,1250,0,1968,0,0,98031,1010,7210,47,22,290
1032,695000,3,2.5,2620,51354,2,0,0,3,9,2620,0,1998,0,0,98077,2620,37042,17,9.1,83
1033,585000,4,1.75,3000,42200,1,0,2,3,7,1500,1500,1950,0,0,98056,2500,9821,65,4.2,114
1034,440000,2,1.5,1120,1024,2,0,0,3,8,1120,0,1970,1998,1,98122,1120,1549,45,9.2,150
1035,555000,4,1.75,2320,4800,1.5,0,0,3,7,2170,150,1918,0,0,98117,1390,4800,97,13,107
1036,432500,4,1.75,1500,1856,1,0,0,5,7,750,750,1901,0,0,98144,1220,1739,114,8.7,141
1037,380000,4,1.75,2030,12518,1,0,0,3,8,1610,420,1950,0,0,98125,1650,7872,65,9.1,128
1038,670000,5,2.25,2290,39000,2,0,0,3,8,2290,0,1979,0,0,98052,2750,39900,36,7.5,60
1039,280000,2,1,1880,7560,1,0,0,3,6,940,940,1919,0,0,98126,1280,7560,96,9.8,142
1040,310000,3,2,2010,12950,1,0,0,3,8,2010,0,1953,0,0,98034,1490,10181,62,9.8,141
1041,435000,4,2,2030,4033,2,0,0,4,7,1630,400,1925,0,0,98133,1350,1340,90,9,120
1042,340000,3,1,1840,8100,1,0,0,4,7,920,920,1953,0,0,98166,1250,8100,62,12.1,198
1043,502000,3,1.75,1300,8800,1,0,0,4,8,1300,0,1963,0,0,98008,1350,8800,52,16.7,134
1044,252000,4,1.75,1120,8250,1,0,0,4,7,1120,0,1966,0,0,98058,1330,7975,49,19.5,158
1045,439000,4,2.25,2240,8300,2,0,0,3,8,2240,0,1978,0,0,98011,2340,8500,37,8.1,114
1046,360000,4,2.5,2210,17715,2,0,0,3,8,2210,0,1997,0,0,98030,2210,16907,18,14.9,162
1047,578000,3,1.75,2120,10875,1,0,1,3,8,1540,580,1977,0,0,98146,2460,11760,38,10.7,123
1048,470000,5,2,1900,6000,1.5,0,0,4,6,1900,0,1920,0,0,98033,2110,8400,95,16.3,129
1049,299000,2,1,1040,4600,1,0,0,4,6,1040,0,1950,0,0,98118,1390,5897,65,20.8,161
1050,299000,4,2.5,1950,3000,2,0,0,3,7,1950,0,2002,0,0,98178,1170,6000,13,19.1,198
1051,292000,4,2.75,2414,7693,2,0,0,3,8,2414,0,2006,0,0,98002,1500,7177,9,20.7,199
1052,406500,3,1.5,1970,10080,1,0,0,3,7,1970,0,1966,0,0,98168,2240,10080,49,8.3,142
1053,254000,5,2,2080,16117,1,0,0,5,7,1740,340,1959,0,0,98001,1510,13068,56,10.7,141
1054,610000,4,2.5,2950,9010,2,0,0,3,9,2950,0,2004,0,0,98065,3160,8813,11,13.6,87
1055,500000,4,2.25,2420,36680,2,0,0,4,8,2420,0,1977,0,0,98027,2410,36680,38,12.5,92
1056,560000,4,1.75,2150,8555,1,0,1,4,7,1460,690,1982,0,0,98106,1480,7405,33,3.8,139
1057,420000,4,2.5,1940,5414,2,0,0,3,8,1940,0,1997,0,0,98108,2050,6307,18,15.3,131
1058,990000,4,2.5,2540,5930,2,1,1,3,9,2540,0,2003,0,0,98199,1400,4000,12,3.6,121
1059,265000,3,1.5,1400,6527,1,0,0,3,7,1110,290,1957,0,0,98166,1690,7597,58,13.6,248
1060,290500,4,2.5,1680,3000,2,0,0,3,7,1680,0,2003,0,0,98178,1420,5500,12,20,119
1061,152500,4,1,1730,7350,1.5,0,0,4,6,1730,0,1970,0,0,98003,1440,7752,45,22.2,288
1062,850000,4,2.25,2130,11843,2,1,0,4,9,2130,0,1972,0,0,98040,2380,11643,43,6,53
1063,525000,3,1,1500,6800,1,0,0,3,7,1500,0,1943,0,0,98105,1500,6800,72,8.3,93
1064,554000,2,2,1870,5580,1,0,0,3,8,1870,0,2004,0,0,98053,1670,4500,11,10.3,88
1065,419950,4,1,1530,7920,1,0,0,3,7,1030,500,1955,0,0,98166,1690,7920,60,8.9,171
1066,291750,3,2.25,1310,12825,1,0,0,3,7,1310,0,1950,2013,1,98166,1600,11250,65,10.3,156
1067,315000,3,2.25,1540,17424,2,0,0,3,7,1540,0,1992,0,0,98045,1560,11439,23,10.8,229
1068,230000,3,2,1510,3413,2,0,0,3,7,1510,0,1985,0,0,98031,1570,3777,30,18.1,204
1069,339950,4,2.5,2260,6086,2,0,0,3,8,2260,0,1999,0,0,98030,2260,6218,16,8,114
1070,311000,3,1,1640,12060,1,0,0,4,7,1640,0,1960,0,0,98059,1680,9147,55,15.1,230
1071,361500,4,2.75,2190,6740,2,0,0,3,7,2190,0,1995,0,0,98038,1950,7150,20,19.8,88
1072,727500,3,2,2660,5000,1.5,0,2,3,8,1940,720,1910,0,0,98116,2270,5000,105,6.5,62
1073,575000,3,1.75,2010,3800,2,0,0,2,7,2010,0,1922,0,0,98112,1540,3800,93,7,97
1074,760000,3,2.5,4040,147856,2,0,0,3,9,4040,0,2004,0,0,98092,3000,125452,11,8.4,94
1075,650000,4,2.75,2610,4160,3,0,0,5,8,1910,700,1910,0,0,98103,1470,4140,105,4.1,169
1076,710000,3,2,1780,9732,1,0,0,3,8,1780,0,1967,0,0,98040,1900,10200,48,8.7,75
1077,210000,3,1,1230,12201,1,0,0,3,7,1230,0,1969,0,0,98042,1230,10780,46,13.2,155
1078,335000,2,1,1070,6678,1,0,0,4,7,1070,0,1951,0,0,98133,1680,7788,64,14,198
1079,625000,3,1,1800,4800,1,0,1,4,9,900,900,1927,0,0,98126,1400,4800,88,8.5,111
1080,568500,3,2.75,2180,7519,1,0,0,4,7,1310,870,1981,0,0,98052,1510,7107,34,7.2,156
1081,437000,5,2,2190,8316,1,0,0,3,7,1390,800,1961,0,0,98108,2010,8316,54,9.9,143
1082,355950,4,2.5,1960,8540,1,0,0,3,7,1220,740,1955,0,0,98177,1910,9120,60,9.8,99
1083,305000,3,1,950,13475,1,0,0,3,7,950,0,1950,0,0,98155,1240,8910,65,9.2,175
1084,585000,4,2.5,2430,4747,2,0,0,3,8,2430,0,2008,0,0,98027,1930,7200,7,9.9,131
1085,465000,3,2.25,1530,1245,2,0,0,3,9,1050,480,2014,0,0,98122,1530,2307,1,7.3,151
1086,537100,3,2.5,2450,7051,1,0,0,3,8,1870,580,1990,0,0,98056,2450,8788,25,13.1,136
1087,320900,3,2,1770,7251,1,0,0,4,8,1770,0,1990,0,0,98031,2560,7210,25,12.1,209
1088,260000,3,2,1810,7209,1,0,0,4,7,1240,570,1978,0,0,98032,1750,7209,37,21.9,150
1089,315000,4,2.5,1940,10200,1,0,0,4,8,1140,800,1977,0,0,98042,1920,12600,38,12.3,177
1090,215000,3,1,1160,10384,1,0,0,4,6,1160,0,1969,0,0,98038,1200,9880,46,20.3,229
